"V1" "V2" "V3"
"8546" 14 -1 31
"8547" 15 -1 31
"8548" 14 -1 31
"8549" 15 -1 31
"8550" 16 -1 31
"8551" 15 -1 31
"8552" 14 -1 31
"8553" 14 -1 32
"8554" 14 -2 32
"8555" 13 -2 32
"8556" 13 -2 33
"8557" 13 -2 34
"8558" 13 -1 34
"8559" 13 -2 34
"8560" 13 -3 34
"8561" 13 -3 35
"8562" 12 -3 35
"8563" 12 -3 36
"8564" 11 -3 36
"8565" 10 -3 36
"8566" 9 -3 36
"8567" 9 -4 36
"8568" 9 -5 36
"8569" 9 -4 36
"8570" 9 -4 35
"8571" 8 -4 35
"8572" 8 -5 35
"8573" 8 -5 36
"8574" 8 -5 35
"8575" 8 -5 36
"8576" 8 -6 36
"8577" 8 -5 36
"8578" 9 -5 36
"8579" 9 -6 36
"8580" 9 -6 35
"8581" 9 -6 34
"8582" 9 -7 34
"8583" 9 -6 34
"8584" 10 -6 34
"8585" 10 -5 34
"8586" 10 -4 34
"8587" 10 -4 35
"8588" 10 -3 35
"8589" 10 -4 35
"8590" 9 -4 35
"8591" 9 -4 36
"8592" 9 -4 37
"8593" 9 -3 37
"8594" 8 -3 37
"8595" 8 -2 37
"8596" 7 -2 37
"8597" 8 -2 37
"8598" 8 -2 38
"8599" 8 -3 38
"8600" 8 -4 38
"8601" 8 -4 39
"8602" 8 -4 40
"8603" 8 -4 41
"8604" 8 -5 41
"8605" 8 -5 40
"8606" 8 -6 40
"8607" 8 -7 40
"8608" 8 -7 39
"8609" 8 -6 39
"8610" 9 -6 39
"8611" 9 -6 40
"8612" 9 -5 40
"8613" 10 -5 40
"8614" 9 -5 40
"8615" 10 -5 40
"8616" 10 -5 39
"8617" 9 -5 39
"8618" 9 -5 38
"8619" 9 -5 37
"8620" 9 -4 37
"8621" 9 -4 36
"8622" 9 -5 36
"8623" 9 -4 36
"8624" 9 -4 35
"8625" 9 -5 35
"8626" 9 -4 35
"8627" 9 -5 35
"8628" 9 -5 36
"8629" 9 -6 36
"8630" 9 -6 35
"8631" 9 -5 35
"8632" 8 -5 35
"8633" 8 -5 34
"8634" 9 -5 34
"8635" 9 -4 34
"8636" 9 -4 35
"8637" 9 -5 35
"8638" 9 -5 34
"8639" 9 -6 34
"8640" 8 -6 34
"8641" 8 -6 33
"8642" 7 -6 33
"8643" 6 -6 33
"8644" 5 -6 33
"8645" 5 -6 32
"8646" 5 -6 31
"8647" 4 -6 31
"8648" 4 -7 31
"8649" 3 -7 31
"8650" 3 -7 32
"8651" 3 -7 33
"8652" 3 -6 33
"8653" 3 -6 34
"8654" 4 -6 34
"8655" 4 -6 33
"8656" 3 -6 33
"8657" 2 -6 33
"8658" 3 -6 33
"8659" 3 -6 32
"8660" 3 -6 33
"8661" 3 -6 32
"8662" 4 -6 32
"8663" 4 -6 31
"8664" 4 -5 31
"8665" 4 -5 32
"8666" 4 -5 33
"8667" 4 -5 34
"8668" 5 -5 34
"8669" 4 -5 34
"8670" 4 -5 33
"8671" 3 -5 33
"8672" 3 -6 33
"8673" 2 -6 33
"8674" 2 -5 33
"8675" 2 -4 33
"8676" 2 -5 33
"8677" 2 -4 33
"8678" 1 -4 33
"8679" 2 -4 33
"8680" 2 -4 32
"8681" 2 -3 32
"8682" 3 -3 32
"8683" 3 -3 31
"8684" 3 -4 31
"8685" 2 -4 31
"8686" 2 -3 31
"8687" 2 -3 30
"8688" 2 -2 30
"8689" 2 -2 31
"8690" 2 -3 31
"8691" 2 -3 30
"8692" 2 -4 30
"8693" 3 -4 30
"8694" 2 -4 30
"8695" 3 -4 30
"8696" 3 -5 30
"8697" 3 -6 30
"8698" 3 -5 30
"8699" 3 -6 30
"8700" 3 -5 30
"8701" 3 -5 31
"8702" 3 -6 31
"8703" 2 -6 31
"8704" 2 -6 32
"8705" 2 -5 32
"8706" 1 -5 32
"8707" 2 -5 32
"8708" 2 -5 33
"8709" 1 -5 33
"8710" 0 -5 33
"8711" 1 -5 33
"8712" 1 -5 32
"8713" 2 -5 32
"8714" 2 -4 32
"8715" 2 -4 33
"8716" 2 -3 33
"8717" 1 -3 33
"8718" 1 -3 34
"8719" 1 -3 35
"8720" 1 -3 34
"8721" 1 -3 35
"8722" 2 -3 35
"8723" 2 -3 34
"8724" 3 -3 34
"8725" 3 -3 35
"8726" 3 -3 34
"8727" 3 -4 34
"8728" 2 -4 34
"8729" 2 -4 33
"8730" 1 -4 33
"8731" 1 -3 33
"8732" 1 -4 33
"8733" 1 -5 33
"8734" 1 -5 32
"8735" 1 -4 32
"8736" 2 -4 32
"8737" 2 -4 31
"8738" 2 -4 30
"8739" 2 -5 30
"8740" 2 -5 31
"8741" 2 -5 32
"8742" 2 -5 31
"8743" 2 -5 32
"8744" 1 -5 32
"8745" 1 -4 32
"8746" 2 -4 32
"8747" 2 -4 31
"8748" 2 -3 31
"8749" 2 -4 31
"8750" 3 -4 31
"8751" 2 -4 31
"8752" 3 -4 31
"8753" 3 -5 31
"8754" 4 -5 31
"8755" 5 -5 31
"8756" 5 -6 31
"8757" 5 -6 32
"8758" 5 -6 33
"8759" 5 -6 32
"8760" 5 -7 32
"8761" 5 -8 32
"8762" 5 -9 32
"8763" 6 -9 32
"8764" 6 -10 32
"8765" 5 -10 32
"8766" 4 -10 32
"8767" 4 -9 32
"8768" 4 -10 32
"8769" 4 -10 33
"8770" 4 -9 33
"8771" 4 -9 32
"8772" 4 -8 32
"8773" 4 -7 32
"8774" 4 -7 31
"8775" 4 -6 31
"8776" 3 -6 31
"8777" 3 -6 32
"8778" 2 -6 32
"8779" 2 -5 32
"8780" 3 -5 32
"8781" 3 -6 32
"8782" 4 -6 32
"8783" 3 -6 32
"8784" 3 -5 32
"8785" 3 -5 31
"8786" 3 -5 32
"8787" 2 -5 32
"8788" 1 -5 32
"8789" 1 -6 32
"8790" 1 -5 32
"8791" 2 -5 32
"8792" 2 -5 31
"8793" 2 -5 32
"8794" 2 -4 32
"8795" 2 -3 32
"8796" 2 -2 32
"8797" 1 -2 32
"8798" 1 -2 31
"8799" 0 -2 31
"8800" 1 -2 31
"8801" 2 -2 31
"8802" 2 -2 30
"8803" 2 -3 30
"8804" 2 -3 29
"8805" 2 -3 30
"8806" 2 -2 30
"8807" 2 -3 30
"8808" 2 -3 31
"8809" 3 -3 31
"8810" 3 -2 31
"8811" 3 -2 32
"8812" 3 -1 32
"8813" 3 -2 32
"8814" 3 -2 31
"8815" 3 -3 31
"8816" 2 -3 31
"8817" 2 -3 30
"8818" 2 -3 31
"8819" 2 -4 31
"8820" 2 -4 32
"8821" 2 -4 31
"8822" 3 -4 31
"8823" 3 -5 31
"8824" 4 -5 31
"8825" 4 -5 30
"8826" 4 -5 29
"8827" 5 -5 29
"8828" 5 -4 29
"8829" 5 -4 28
"8830" 5 -4 29
"8831" 5 -5 29
"8832" 5 -5 30
"8833" 4 -5 30
"8834" 4 -5 31
"8835" 4 -5 32
"8836" 4 -4 32
"8837" 4 -4 33
"8838" 4 -3 33
"8839" 4 -3 32
"8840" 4 -3 31
"8841" 4 -2 31
"8842" 3 -2 31
"8843" 3 -3 31
"8844" 3 -4 31
"8845" 3 -4 32
"8846" 3 -5 32
"8847" 4 -5 32
"8848" 4 -5 33
"8849" 4 -6 33
"8850" 4 -7 33
"8851" 5 -7 33
"8852" 5 -7 32
"8853" 5 -8 32
"8854" 5 -9 32
"8855" 4 -9 32
"8856" 4 -9 33
"8857" 3 -9 33
"8858" 4 -9 33
"8859" 3 -9 33
"8860" 3 -10 33
"8861" 3 -11 33
"8862" 2 -11 33
"8863" 3 -11 33
"8864" 4 -11 33
"8865" 4 -12 33
"8866" 4 -12 34
"8867" 4 -11 34
"8868" 4 -10 34
"8869" 4 -9 34
"8870" 4 -10 34
"8871" 4 -9 34
"8872" 4 -9 35
"8873" 4 -10 35
"8874" 4 -9 35
"8875" 4 -9 34
"8876" 3 -9 34
"8877" 3 -9 33
"8878" 3 -10 33
"8879" 2 -10 33
"8880" 2 -11 33
"8881" 3 -11 33
"8882" 3 -12 33
"8883" 3 -12 32
"8884" 2 -12 32
"8885" 2 -12 31
"8886" 2 -12 32
"8887" 1 -12 32
"8888" 1 -12 31
"8889" 1 -11 31
"8890" 1 -11 30
"8891" 1 -11 29
"8892" 1 -12 29
"8893" 1 -13 29
"8894" 1 -12 29
"8895" 1 -13 29
"8896" 1 -12 29
"8897" 1 -11 29
"8898" 1 -11 30
"8899" 1 -11 31
"8900" 1 -11 32
"8901" 1 -10 32
"8902" 0 -10 32
"8903" -1 -10 32
"8904" -2 -10 32
"8905" -2 -11 32
"8906" -2 -10 32
"8907" -2 -9 32
"8908" -2 -10 32
"8909" -2 -10 31
"8910" -3 -10 31
"8911" -3 -10 30
"8912" -4 -10 30
"8913" -5 -10 30
"8914" -5 -10 31
"8915" -4 -10 31
"8916" -4 -11 31
"8917" -4 -10 31
"8918" -5 -10 31
"8919" -5 -11 31
"8920" -5 -10 31
"8921" -4 -10 31
"8922" -4 -9 31
"8923" -3 -9 31
"8924" -3 -10 31
"8925" -4 -10 31
"8926" -4 -10 32
"8927" -4 -10 31
"8928" -4 -11 31
"8929" -5 -11 31
"8930" -5 -10 31
"8931" -6 -10 31
"8932" -5 -10 31
"8933" -4 -10 31
"8934" -4 -10 32
"8935" -4 -10 33
"8936" -5 -10 33
"8937" -5 -10 32
"8938" -4 -10 32
"8939" -4 -9 32
"8940" -3 -9 32
"8941" -3 -10 32
"8942" -3 -10 33
"8943" -3 -9 33
"8944" -3 -10 33
"8945" -3 -11 33
"8946" -3 -12 33
"8947" -3 -13 33
"8948" -2 -13 33
"8949" -2 -13 34
"8950" -2 -12 34
"8951" -2 -13 34
"8952" -1 -13 34
"8953" -1 -12 34
"8954" -1 -12 35
"8955" 0 -12 35
"8956" 0 -11 35
"8957" 0 -12 35
"8958" 0 -12 36
"8959" 0 -11 36
"8960" 1 -11 36
"8961" 1 -11 35
"8962" 1 -11 34
"8963" 1 -10 34
"8964" 1 -9 34
"8965" 2 -9 34
"8966" 2 -9 33
"8967" 2 -8 33
"8968" 1 -8 33
"8969" 1 -8 34
"8970" 1 -8 35
"8971" 1 -7 35
"8972" 1 -7 34
"8973" 2 -7 34
"8974" 2 -7 35
"8975" 2 -7 34
"8976" 1 -7 34
"8977" 0 -7 34
"8978" 1 -7 34
"8979" 2 -7 34
"8980" 2 -7 35
"8981" 2 -8 35
"8982" 2 -8 34
"8983" 2 -8 35
"8984" 2 -8 34
"8985" 2 -8 33
"8986" 2 -8 32
"8987" 2 -8 31
"8988" 2 -8 32
"8989" 3 -8 32
"8990" 3 -8 31
"8991" 3 -9 31
"8992" 3 -10 31
"8993" 3 -9 31
"8994" 3 -9 30
"8995" 3 -9 29
"8996" 3 -9 28
"8997" 2 -9 28
"8998" 1 -9 28
"8999" 1 -9 27
"9000" 1 -10 27
"9001" 0 -10 27
"9002" 0 -10 26
"9003" 0 -11 26
"9004" 0 -11 27
"9005" 0 -11 28
"9006" 0 -12 28
"9007" 0 -12 27
"9008" 1 -12 27
"9009" 1 -13 27
"9010" 2 -13 27
"9011" 2 -14 27
"9012" 2 -14 26
"9013" 2 -14 27
"9014" 3 -14 27
"9015" 3 -13 27
"9016" 3 -13 28
"9017" 4 -13 28
"9018" 3 -13 28
"9019" 3 -13 29
"9020" 3 -13 28
"9021" 3 -13 29
"9022" 2 -13 29
"9023" 2 -12 29
"9024" 1 -12 29
"9025" 1 -11 29
"9026" 2 -11 29
"9027" 2 -11 30
"9028" 2 -11 31
"9029" 2 -11 30
"9030" 2 -10 30
"9031" 1 -10 30
"9032" 1 -10 29
"9033" 1 -11 29
"9034" 1 -10 29
"9035" 2 -10 29
"9036" 2 -11 29
"9037" 3 -11 29
"9038" 4 -11 29
"9039" 4 -12 29
"9040" 4 -12 30
"9041" 4 -12 31
"9042" 3 -12 31
"9043" 3 -12 32
"9044" 4 -12 32
"9045" 5 -12 32
"9046" 6 -12 32
"9047" 6 -13 32
"9048" 7 -13 32
"9049" 7 -12 32
"9050" 7 -13 32
"9051" 7 -13 31
"9052" 7 -14 31
"9053" 7 -14 30
"9054" 8 -14 30
"9055" 8 -14 31
"9056" 8 -14 32
"9057" 9 -14 32
"9058" 10 -14 32
"9059" 10 -13 32
"9060" 10 -12 32
"9061" 10 -12 31
"9062" 10 -11 31
"9063" 11 -11 31
"9064" 12 -11 31
"9065" 12 -11 32
"9066" 12 -11 31
"9067" 11 -11 31
"9068" 12 -11 31
"9069" 12 -12 31
"9070" 12 -12 32
"9071" 12 -11 32
"9072" 12 -10 32
"9073" 12 -11 32
"9074" 13 -11 32
"9075" 13 -12 32
"9076" 14 -12 32
"9077" 14 -13 32
"9078" 14 -14 32
"9079" 14 -15 32
"9080" 14 -15 33
"9081" 14 -15 34
"9082" 13 -15 34
"9083" 14 -15 34
"9084" 14 -15 33
"9085" 13 -15 33
"9086" 14 -15 33
"9087" 14 -15 34
"9088" 15 -15 34
"9089" 14 -15 34
"9090" 14 -14 34
"9091" 14 -13 34
"9092" 14 -12 34
"9093" 13 -12 34
"9094" 14 -12 34
"9095" 15 -12 34
"9096" 15 -12 35
"9097" 15 -12 34
"9098" 15 -12 35
"9099" 15 -12 34
"9100" 15 -13 34
"9101" 15 -14 34
"9102" 16 -14 34
"9103" 17 -14 34
"9104" 17 -14 35
"9105" 17 -14 34
"9106" 17 -14 35
"9107" 17 -13 35
"9108" 17 -12 35
"9109" 18 -12 35
"9110" 18 -13 35
"9111" 18 -14 35
"9112" 18 -15 35
"9113" 19 -15 35
"9114" 20 -15 35
"9115" 20 -14 35
"9116" 20 -14 36
"9117" 20 -13 36
"9118" 19 -13 36
"9119" 19 -13 35
"9120" 19 -12 35
"9121" 18 -12 35
"9122" 19 -12 35
"9123" 19 -13 35
"9124" 19 -13 34
"9125" 19 -13 35
"9126" 18 -13 35
"9127" 17 -13 35
"9128" 18 -13 35
"9129" 18 -13 36
"9130" 18 -14 36
"9131" 19 -14 36
"9132" 20 -14 36
"9133" 20 -13 36
"9134" 20 -14 36
"9135" 20 -14 37
"9136" 21 -14 37
"9137" 21 -14 38
"9138" 22 -14 38
"9139" 23 -14 38
"9140" 23 -14 37
"9141" 24 -14 37
"9142" 24 -14 38
"9143" 24 -14 37
"9144" 25 -14 37
"9145" 25 -14 38
"9146" 25 -15 38
"9147" 25 -16 38
"9148" 25 -16 39
"9149" 25 -16 40
"9150" 25 -17 40
"9151" 25 -16 40
"9152" 25 -16 41
"9153" 25 -15 41
"9154" 25 -15 40
"9155" 25 -15 39
"9156" 25 -15 40
"9157" 25 -14 40
"9158" 25 -13 40
"9159" 25 -13 41
"9160" 26 -13 41
"9161" 25 -13 41
"9162" 25 -14 41
"9163" 25 -13 41
"9164" 26 -13 41
"9165" 26 -13 42
"9166" 26 -12 42
"9167" 26 -12 43
"9168" 27 -12 43
"9169" 27 -13 43
"9170" 27 -13 44
"9171" 27 -12 44
"9172" 27 -13 44
"9173" 27 -13 43
"9174" 27 -13 42
"9175" 26 -13 42
"9176" 27 -13 42
"9177" 27 -14 42
"9178" 28 -14 42
"9179" 27 -14 42
"9180" 26 -14 42
"9181" 25 -14 42
"9182" 25 -14 43
"9183" 25 -13 43
"9184" 24 -13 43
"9185" 24 -13 42
"9186" 24 -13 41
"9187" 25 -13 41
"9188" 25 -13 42
"9189" 25 -14 42
"9190" 25 -13 42
"9191" 26 -13 42
"9192" 26 -12 42
"9193" 26 -13 42
"9194" 26 -13 41
"9195" 26 -12 41
"9196" 26 -13 41
"9197" 27 -13 41
"9198" 26 -13 41
"9199" 26 -12 41
"9200" 27 -12 41
"9201" 28 -12 41
"9202" 28 -11 41
"9203" 27 -11 41
"9204" 26 -11 41
"9205" 26 -10 41
"9206" 25 -10 41
"9207" 25 -9 41
"9208" 25 -8 41
"9209" 25 -9 41
"9210" 25 -9 40
"9211" 26 -9 40
"9212" 26 -9 39
"9213" 26 -10 39
"9214" 25 -10 39
"9215" 25 -10 40
"9216" 25 -9 40
"9217" 26 -9 40
"9218" 26 -8 40
"9219" 25 -8 40
"9220" 25 -8 41
"9221" 26 -8 41
"9222" 27 -8 41
"9223" 27 -8 42
"9224" 27 -8 41
"9225" 28 -8 41
"9226" 28 -7 41
"9227" 28 -8 41
"9228" 28 -9 41
"9229" 28 -10 41
"9230" 29 -10 41
"9231" 29 -11 41
"9232" 29 -12 41
"9233" 29 -12 40
"9234" 28 -12 40
"9235" 28 -13 40
"9236" 27 -13 40
"9237" 27 -13 41
"9238" 27 -13 40
"9239" 28 -13 40
"9240" 28 -13 41
"9241" 29 -13 41
"9242" 29 -14 41
"9243" 29 -14 42
"9244" 30 -14 42
"9245" 30 -13 42
"9246" 29 -13 42
"9247" 29 -13 43
"9248" 30 -13 43
"9249" 30 -13 44
"9250" 30 -12 44
"9251" 30 -12 45
"9252" 30 -12 44
"9253" 30 -12 45
"9254" 30 -11 45
"9255" 30 -12 45
"9256" 31 -12 45
"9257" 31 -12 44
"9258" 31 -12 43
"9259" 30 -12 43
"9260" 29 -12 43
"9261" 28 -12 43
"9262" 29 -12 43
"9263" 29 -13 43
"9264" 29 -13 44
"9265" 29 -14 44
"9266" 29 -15 44
"9267" 30 -15 44
"9268" 30 -15 43
"9269" 30 -14 43
"9270" 29 -14 43
"9271" 30 -14 43
"9272" 30 -15 43
"9273" 31 -15 43
"9274" 30 -15 43
"9275" 30 -16 43
"9276" 30 -15 43
"9277" 30 -14 43
"9278" 29 -14 43
"9279" 29 -14 44
"9280" 29 -13 44
"9281" 29 -13 43
"9282" 29 -12 43
"9283" 29 -12 44
"9284" 29 -13 44
"9285" 29 -14 44
"9286" 30 -14 44
"9287" 29 -14 44
"9288" 29 -13 44
"9289" 29 -13 45
"9290" 28 -13 45
"9291" 28 -13 46
"9292" 28 -14 46
"9293" 28 -15 46
"9294" 29 -15 46
"9295" 29 -16 46
"9296" 29 -16 47
"9297" 28 -16 47
"9298" 29 -16 47
"9299" 29 -17 47
"9300" 29 -16 47
"9301" 30 -16 47
"9302" 30 -16 46
"9303" 30 -17 46
"9304" 29 -17 46
"9305" 30 -17 46
"9306" 30 -17 47
"9307" 30 -16 47
"9308" 30 -17 47
"9309" 30 -17 48
"9310" 30 -17 47
"9311" 30 -16 47
"9312" 30 -16 48
"9313" 30 -16 47
"9314" 31 -16 47
"9315" 31 -16 46
"9316" 30 -16 46
"9317" 30 -15 46
"9318" 30 -15 45
"9319" 29 -15 45
"9320" 30 -15 45
"9321" 30 -15 44
"9322" 30 -16 44
"9323" 30 -16 45
"9324" 29 -16 45
"9325" 29 -15 45
"9326" 29 -15 46
"9327" 29 -15 47
"9328" 29 -14 47
"9329" 29 -13 47
"9330" 29 -14 47
"9331" 30 -14 47
"9332" 30 -15 47
"9333" 30 -16 47
"9334" 30 -16 48
"9335" 29 -16 48
"9336" 29 -15 48
"9337" 28 -15 48
"9338" 28 -15 49
"9339" 28 -16 49
"9340" 28 -16 48
"9341" 28 -17 48
"9342" 28 -16 48
"9343" 29 -16 48
"9344" 29 -16 49
"9345" 29 -17 49
"9346" 29 -17 48
"9347" 30 -17 48
"9348" 30 -16 48
"9349" 30 -17 48
"9350" 31 -17 48
"9351" 31 -17 49
"9352" 32 -17 49
"9353" 32 -18 49
"9354" 31 -18 49
"9355" 30 -18 49
"9356" 30 -18 48
"9357" 30 -17 48
"9358" 30 -17 47
"9359" 30 -18 47
"9360" 29 -18 47
"9361" 30 -18 47
"9362" 30 -18 48
"9363" 30 -17 48
"9364" 31 -17 48
"9365" 31 -18 48
"9366" 31 -19 48
"9367" 32 -19 48
"9368" 33 -19 48
"9369" 33 -19 47
"9370" 33 -20 47
"9371" 33 -19 47
"9372" 33 -18 47
"9373" 33 -19 47
"9374" 34 -19 47
"9375" 34 -19 46
"9376" 34 -19 45
"9377" 34 -19 44
"9378" 33 -19 44
"9379" 33 -19 43
"9380" 33 -19 44
"9381" 33 -19 43
"9382" 33 -20 43
"9383" 33 -20 42
"9384" 34 -20 42
"9385" 33 -20 42
"9386" 32 -20 42
"9387" 32 -20 41
"9388" 32 -21 41
"9389" 32 -22 41
"9390" 32 -22 42
"9391" 31 -22 42
"9392" 31 -22 43
"9393" 31 -22 44
"9394" 32 -22 44
"9395" 32 -22 43
"9396" 31 -22 43
"9397" 31 -23 43
"9398" 31 -22 43
"9399" 31 -23 43
"9400" 31 -23 44
"9401" 31 -23 43
"9402" 31 -23 44
"9403" 30 -23 44
"9404" 30 -23 43
"9405" 30 -24 43
"9406" 30 -25 43
"9407" 31 -25 43
"9408" 30 -25 43
"9409" 30 -25 44
"9410" 30 -24 44
"9411" 30 -25 44
"9412" 30 -25 45
"9413" 30 -26 45
"9414" 30 -25 45
"9415" 30 -25 44
"9416" 30 -25 45
"9417" 30 -25 44
"9418" 30 -25 43
"9419" 30 -26 43
"9420" 30 -25 43
"9421" 30 -25 44
"9422" 29 -25 44
"9423" 29 -25 43
"9424" 29 -25 42
"9425" 29 -25 43
"9426" 29 -25 42
"9427" 29 -25 43
"9428" 29 -26 43
"9429" 29 -26 42
"9430" 29 -26 43
"9431" 28 -26 43
"9432" 28 -27 43
"9433" 29 -27 43
"9434" 29 -26 43
"9435" 28 -26 43
"9436" 28 -27 43
"9437" 27 -27 43
"9438" 26 -27 43
"9439" 27 -27 43
"9440" 27 -28 43
"9441" 26 -28 43
"9442" 26 -29 43
"9443" 26 -29 42
"9444" 27 -29 42
"9445" 28 -29 42
"9446" 27 -29 42
"9447" 26 -29 42
"9448" 26 -28 42
"9449" 26 -28 43
"9450" 26 -28 44
"9451" 26 -28 43
"9452" 27 -28 43
"9453" 26 -28 43
"9454" 26 -29 43
"9455" 27 -29 43
"9456" 28 -29 43
"9457" 28 -29 42
"9458" 28 -29 41
"9459" 29 -29 41
"9460" 29 -28 41
"9461" 29 -28 40
"9462" 29 -28 39
"9463" 29 -27 39
"9464" 30 -27 39
"9465" 29 -27 39
"9466" 29 -27 38
"9467" 29 -27 39
"9468" 29 -27 38
"9469" 29 -28 38
"9470" 30 -28 38
"9471" 30 -27 38
"9472" 30 -28 38
"9473" 30 -29 38
"9474" 29 -29 38
"9475" 29 -29 37
"9476" 29 -29 36
"9477" 28 -29 36
"9478" 27 -29 36
"9479" 27 -29 37
"9480" 27 -28 37
"9481" 26 -28 37
"9482" 26 -28 36
"9483" 26 -29 36
"9484" 26 -30 36
"9485" 26 -30 35
"9486" 26 -31 35
"9487" 26 -31 36
"9488" 25 -31 36
"9489" 25 -30 36
"9490" 26 -30 36
"9491" 26 -30 35
"9492" 26 -30 36
"9493" 27 -30 36
"9494" 27 -31 36
"9495" 27 -32 36
"9496" 27 -32 35
"9497" 27 -31 35
"9498" 27 -30 35
"9499" 27 -30 36
"9500" 27 -29 36
"9501" 27 -28 36
"9502" 27 -28 35
"9503" 27 -29 35
"9504" 28 -29 35
"9505" 28 -30 35
"9506" 27 -30 35
"9507" 26 -30 35
"9508" 27 -30 35
"9509" 27 -30 34
"9510" 27 -30 35
"9511" 27 -29 35
"9512" 26 -29 35
"9513" 26 -29 36
"9514" 27 -29 36
"9515" 28 -29 36
"9516" 28 -29 35
"9517" 28 -29 36
"9518" 27 -29 36
"9519" 27 -30 36
"9520" 28 -30 36
"9521" 27 -30 36
"9522" 26 -30 36
"9523" 26 -30 35
"9524" 26 -30 36
"9525" 25 -30 36
"9526" 25 -30 35
"9527" 25 -30 36
"9528" 25 -31 36
"9529" 24 -31 36
"9530" 24 -32 36
"9531" 25 -32 36
"9532" 25 -31 36
"9533" 25 -30 36
"9534" 24 -30 36
"9535" 24 -31 36
"9536" 25 -31 36
"9537" 25 -32 36
"9538" 25 -31 36
"9539" 25 -32 36
"9540" 26 -32 36
"9541" 25 -32 36
"9542" 26 -32 36
"9543" 26 -32 37
"9544" 26 -31 37
"9545" 26 -32 37
"9546" 27 -32 37
"9547" 28 -32 37
"9548" 28 -33 37
"9549" 28 -33 38
"9550" 28 -33 37
"9551" 28 -33 38
"9552" 27 -33 38
"9553" 27 -33 39
"9554" 27 -34 39
"9555" 27 -34 38
"9556" 27 -34 37
"9557" 26 -34 37
"9558" 26 -34 38
"9559" 26 -34 39
"9560" 25 -34 39
"9561" 25 -33 39
"9562" 26 -33 39
"9563" 26 -33 40
"9564" 26 -32 40
"9565" 27 -32 40
"9566" 27 -31 40
"9567" 27 -32 40
"9568" 27 -33 40
"9569" 28 -33 40
"9570" 28 -33 41
"9571" 28 -32 41
"9572" 28 -32 40
"9573" 28 -33 40
"9574" 28 -32 40
"9575" 29 -32 40
"9576" 29 -33 40
"9577" 30 -33 40
"9578" 30 -33 41
"9579" 29 -33 41
"9580" 29 -34 41
"9581" 29 -33 41
"9582" 30 -33 41
"9583" 31 -33 41
"9584" 31 -33 42
"9585" 31 -34 42
"9586" 32 -34 42
"9587" 31 -34 42
"9588" 30 -34 42
"9589" 30 -34 43
"9590" 30 -35 43
"9591" 30 -35 42
"9592" 30 -34 42
"9593" 29 -34 42
"9594" 29 -33 42
"9595" 29 -33 41
"9596" 30 -33 41
"9597" 30 -34 41
"9598" 29 -34 41
"9599" 30 -34 41
"9600" 29 -34 41
"9601" 29 -34 42
"9602" 29 -34 41
"9603" 29 -34 42
"9604" 29 -33 42
"9605" 29 -34 42
"9606" 29 -35 42
"9607" 28 -35 42
"9608" 27 -35 42
"9609" 27 -35 43
"9610" 27 -34 43
"9611" 26 -34 43
"9612" 26 -33 43
"9613" 26 -33 44
"9614" 26 -33 43
"9615" 26 -32 43
"9616" 26 -32 42
"9617" 25 -32 42
"9618" 25 -32 41
"9619" 25 -32 40
"9620" 25 -31 40
"9621" 24 -31 40
"9622" 24 -30 40
"9623" 24 -30 39
"9624" 24 -30 40
"9625" 24 -31 40
"9626" 23 -31 40
"9627" 24 -31 40
"9628" 24 -30 40
"9629" 24 -29 40
"9630" 24 -29 39
"9631" 24 -29 40
"9632" 24 -29 39
"9633" 24 -29 40
"9634" 24 -29 39
"9635" 24 -29 40
"9636" 25 -29 40
"9637" 25 -30 40
"9638" 26 -30 40
"9639" 26 -30 39
"9640" 26 -30 40
"9641" 27 -30 40
"9642" 28 -30 40
"9643" 28 -31 40
"9644" 28 -31 39
"9645" 27 -31 39
"9646" 26 -31 39
"9647" 26 -32 39
"9648" 26 -31 39
"9649" 26 -32 39
"9650" 27 -32 39
"9651" 27 -33 39
"9652" 27 -33 40
"9653" 27 -32 40
"9654" 28 -32 40
"9655" 28 -33 40
"9656" 27 -33 40
"9657" 27 -33 41
"9658" 26 -33 41
"9659" 26 -32 41
"9660" 26 -31 41
"9661" 26 -32 41
"9662" 26 -33 41
"9663" 26 -32 41
"9664" 25 -32 41
"9665" 25 -33 41
"9666" 25 -32 41
"9667" 25 -32 42
"9668" 25 -32 41
"9669" 26 -32 41
"9670" 26 -33 41
"9671" 26 -33 40
"9672" 26 -33 39
"9673" 26 -34 39
"9674" 25 -34 39
"9675" 25 -35 39
"9676" 26 -35 39
"9677" 26 -35 38
"9678" 26 -36 38
"9679" 25 -36 38
"9680" 25 -37 38
"9681" 26 -37 38
"9682" 26 -37 39
"9683" 25 -37 39
"9684" 25 -37 40
"9685" 24 -37 40
"9686" 25 -37 40
"9687" 25 -36 40
"9688" 25 -36 41
"9689" 25 -36 40
"9690" 26 -36 40
"9691" 26 -35 40
"9692" 26 -34 40
"9693" 26 -35 40
"9694" 27 -35 40
"9695" 27 -35 39
"9696" 27 -36 39
"9697" 27 -36 40
"9698" 27 -36 39
"9699" 27 -37 39
"9700" 27 -38 39
"9701" 27 -38 38
"9702" 27 -37 38
"9703" 27 -36 38
"9704" 27 -36 37
"9705" 27 -36 38
"9706" 26 -36 38
"9707" 26 -37 38
"9708" 26 -37 39
"9709" 26 -38 39
"9710" 25 -38 39
